key,Sentence,checked
2667,"దుబారు: ఇంగ్లండ్‌తో జరిగిన ఐదు టెస్టు మ్యాచ్‌ల సిరీస్‌ను భారత్‌ 1-4తో చేజార్చుకున్నా టెస్టు ర్యాంకింగ్స్‌లో భారత్‌ నంబర్‌ వన్‌ జట్టుగానే కొనసాగుతోంది.
",0
2668,"తాజాగా ఐసీసీ ప్రకటించిన టెస్టు ర్యాంకింగ్స్‌లో ఇంగ్లండ్‌పై ఘోర పరా జయం కారణంగా భారత్‌ తన ఖాతాలో నుంచి 10 పాయింట్లు కోల్పోయింది.
",0
2669,"రెండో స్థానంలో ఉన్న దక్షిణాఫ్రికాకు అగ్రస్థానంలో ఉన్న మనకు పాయింట్ల వ్యత్యాసం చాలా ఉండ టంతో 10 పాయింట్లు కోల్పోయినా భారత్‌ ర్యాంకులో ఎలాంటి మార్పు రాలేదు.
",0
2670,"ఇప్పటికీ 115 పాయింట్లతో భారత్‌ అగ్రస్థానంలో కొనసాగుతోంది.
",0
2671,"మరోపక్క 4-1తో సిరీస్‌ దక్కించుకున్న ఇంగ్లండ్‌ 105 పాయింట్లతో న్యూజిలాండ్‌ను వెనక్కినెట్టి నాలుగో స్థానానికి ఎగబాకింది.
",0
2672,"దక్షిణాఫ్రికా, ఆస్ట్రేలియా చెరో 106 పాయింట్లతో రెండు, మూడు స్థానాల్లో కొనసాగుతున్నాయి.
",0
2673,"ఈ సిరీస్‌ ప్రారంభమయ్యే సమయానికి భారత్‌ 125 పాయింట్లతో అగ్ర స్థానంలో, ఇంగ్లండ్‌ 97 పాయింట్లతో ఐదో స్థానంలో ఇన్నాయి.
",0
2674,"ఇంగ్లండ్‌ తన తదుపరి సిరీస్‌ను నంవంబర్‌లో శ్రీలంకతో ఆడనుంది.
",0
2675,"అలాగే భారత్‌ అక్టోబర్‌ 4 నుంచి వెస్టిండీస్‌తో స్వదేశంలో టెస్టు సిరీస్‌కు సన్నద్ధం అవుతోంది.
",0
2676,"ఇక బ్యాట్స్‌మెన్‌ ర్యాంకింగ్స్‌లో విరాట్‌ కోహ్లి యథావిధంగా అగ్రస్థానంలో 930 పాయిం ట్లతో కొనసాగుతున్నాడు.
",0
2677,"రెండో ర్యాంక్‌లో ఆస్ట్రేలియా మాజీ కెప్టెన్‌ స్టీవ్‌ స్మిత్‌ ఉండగా ఇంగ్లండ్‌ కెప్టెన్‌ జో రూట్‌ నాలుగో ర్యాంక్‌లో కొనసాగుతున్నాడు.
",0
2678,"బౌలర్ల జాబితాలో ఇం గ్లండ్‌ ఆటగాడు అండర్సన్‌ మొదటి ర్యాంకులో రవీంద్ర జడేజా నాలుగు, అశ్విన్‌ 8వ ర్యాంక్‌లో నిలిచారు.
",0
2679,"అంతకుమించి ఏం చేయలేం : కోహ్లి.
",0
2680,"బెంగళూరు: ఆస్ట్రేలియాతో జరిగిన రెండు టీ20ల సిరీస్‌ను భారత్‌ చేజార్చుకున్న సంగతి తెలిసిందే.
",0
2681,"రెండో టీ20లో ఆసీస్‌ 7 వికెట్ల తేడాతో విజయం సాధించి సిరీస్‌ను 2-0తో కైవసం చేసుకుంది.
",0
2682,"ఫలితంగా విరాట్‌ కోహ్లి నేతత్వంలో భారత జట్టు స్వదేశంలో తొలిసారి సిరీస్‌ను కోల్పోయింది.
",0
2683,"దీనిపై కోహ్లి మ్యాచ్‌ అనంతరం మాట్లాడుతూ:.
",0
2684,"‘ఆస్ట్రేలియా అసాధారణంగా ఆడటంతో మ్యాచ్‌తో పాటు సిరీస్‌ చేజారిపోయింది.
",0
2685,"ఈ మ్యాచ్‌ను గెలవడానికి ఆసీస్‌కు పూర్తి అర్హత ఉందనే విషయాన్ని ఒప్పుకోవాలి.
",0
2686,"190 పరుగులంటే చాలా మంచి స్కోరు.
",0
2687,"అది ఆసీస్‌ ముందు చిన్నబోయింది.
",0
2688,"ఇక్కడ ప్రధానంగా గ్లెన్‌ మ్యాక్స్‌వెల్‌ ఇన్నింగ్స్‌ గురించి చెప్పాలి.
",0
2689,"మ్యాచ్‌ను మాకు అందకుండా చేయడంలో మ్యాక్సీదే కీలక పాత్ర.
",0
2690,"మేం ఎంత కట్టుదిట్టంగా బౌలింగ్‌ వేయడానికి ప్రయత్నించినా మ్యాచ్‌ను మా నుంచి లాగేసుకున్నాడు.
",0
2691,"మేం శాయశక్తులా గెలవడానికి యత్నించాం.
",0
2692,"అంతకుమించి ఏమీ చేయలేం కూడా.
",0
2693,"అన్ని విభాగాల్లో ఆసీస్‌ పైచేయి సాధించడంతో ఓటమి తప్పలేదు’ అని తెలిపాడు.
",0
2694,"కాగా, ఇది చాలా స్వల్ప సిరీస్‌ కావడంతో తమ ఆటగాళ్ల ప్రదర్శనపై అప్పుడే అంచనాకు రాలేమన్నాడు.
",0
2695,"ఇక్కడ ప్రతీ ఒక్కరికీ సాధ్యమైనంత ఎక్కువ మ్యాచ్‌లు ఆడే అవకాశం ఇవ్వడమే సరైనదిగా పేర్కొన్నాడు.
",0
2696,"ఈ తరహా మ్యాచ్‌లతో ఒత్తిడిలో ఎలా ఆడాలనేది తెలుస్తుందన్నాడు.
",0
2697,"ఆసీస్‌తో వన్డే సిరీస్‌లో మరిన్ని ప్రయోగాలు చేయడానికి సిద్ధంగా ఉన్నట్లు కోహ్లి తెలిపాడు.
",0
2698,"ఆర్చరీ ప్రపంచ చాంపియన్‌షిప్‌.
",0
2699,"డెన్‌బాష్‌ : నెదర్లాండ్స్‌లో జరగుతున్న ప్రపంచ ఆర్చరీ చాంపియన్‌షిప్‌లో జ్యోతీ సురేఖ రెండు కాంస్య పతకాలు సాధిచింది.
",0
2700,"విజయవాడకు చెందిన జ్యోతీ సురేఖ మహిళల వ్యక్తిగత కాంపౌండ్‌ కాటగిరీలో టర్కీకి చెందిన యసిమ్‌ బోస్టన్‌ను 10-9 తేడాతో ఓడించి కాంస్య పతకం గెలుచుకోగా, మహిళల టీమ్‌ కాంపౌండ్‌ విభాగంలో జ్యోతీ సురేఖ, ముస్కన్‌ కరార్‌, రాజ్‌ కౌర్‌ టర్కీ జట్టును ఓడించి కాంస్యం గెలుచుకున్నారు.
",0
